,bath,bed,isVavcantLand,price,sqft,zpid,address
246,4.0,4.0,False,11000000,3129.0,2105097010,945-Pinecrest-(Lot-48)-Cir-NE-Issaquah-WA-98029
247,3.5,4.0,False,10000000,3811.0,48729856,24630-SE-133rd-St-Issaquah-WA-98027
248,1.75,2.0,False,326000,940.0,82365925,2557-NE-Park-Dr-Issaquah-WA-98029
250,1.75,3.0,False,524000,2150.0,96649445,9107-Renton-Issaquah-Rd-SE-Issaquah-WA-98027
251,,0.0,False,699000,1800.0,48811527,1050-1st-Pl-SE-Issaquah-WA-98027
252,3.5,4.0,False,12500000,2720.0,111705037,160-6th-Ave-SE-Issaquah-WA-98027
253,2.5,4.0,False,600000,1785.0,82365220,700-Front-St-S-UNIT-B209-Issaquah-WA-98027
254,1.0,2.0,False,289000,920.0,49142829,960-NW-Inneswood-Pl-Issaquah-WA-98027
255,2.0,3.0,False,600000,1730.0,48837657,1790-Newport-Way-NW-Issaquah-WA-98027
256,3.75,4.0,False,780000,3328.0,48974962,65-Mt-Olympus-Dr-SW-Issaquah-WA-98027
257,3.0,4.0,False,650000,3230.0,2107184051,18500-SE-65th-Pl-Issaquah-WA-98027
258,,,True,33400000,,2108695649,10898-Renton-Issaquah-Rd-Se-(Sr-900)-Issaquah-WA-98027
259,,,True,220000,,2109001110,1736-10th-Ave-NE-UNIT-110-Issaquah-WA-98029
261,3.0,6.0,False,725000,4110.0,117643411,1643-14th-Pl-NE-Issaquah-WA-98029
262,3.25,4.0,False,950000,3140.0,62944379,1937-NE-Kenyon-Ct-Issaquah-WA-98029
264,,,True,250000,,72497117,2919-275th-Ave-SE-Sammamish-WA-98075
265,3.0,5.0,False,889000,3503.0,48821160,16625-Cedar-Grove-Rd-SE-Maple-Valley-WA-98038
266,2.75,4.0,False,501000,3080.0,96657796,8855-Renton-issaquah-Rd-SE-Issaquah-WA-98027
267,2.75,4.0,False,899000,3790.0,48852870,8308-Renton-Issaquah-Rd-SE-Issaquah-WA-98027
268,2.25,3.0,False,373000,1410.0,60963713,1782-11th-Ave-NE-Issaquah-WA-98029
269,3.5,3.0,False,780000,3123.0,49081593,25235-SE-Klahanie-Blvd-APT-A103-Issaquah-WA-98029
270,2.0,2.0,False,195000,942.0,96670407,10716-Upper-Preston-Rd-SE-Issaquah-WA-98027
271,,,False,,,83231081,1731-10th-Ave-NE-UNIT-115-Issaquah-WA-98029
272,1.0,2.0,False,191000,939.0,82365664,1880-25th-Ave-NE-APT-410-Issaquah-WA-98029
273,2.0,2.0,False,283000,1158.0,80119423,25025-SE-Klahanie-Blvd-Issaquah-WA-98029
274,2.0,3.0,False,80000,1020.0,80117804,25025-SE-Klahanie-Blvd-Issaquah-WA-98029
275,2.0,3.0,False,224000,1020.0,63335690,4535-Providence-Point-Pl-SE-UNIT-204-Issaquah-WA-98029
276,1.75,2.0,False,257000,1236.0,58382623,23420-SE-Black-Nugget-Rd-UNIT-A101-Issaquah-WA-98029
277,1.0,1.0,False,182000,767.0,49085105,20404-SE-136th-St-Issaquah-WA-98027
278,3.5,3.0,False,10000000,3170.0,63215234,2351-30th-Ave-NE-Issaquah-WA-98029
