,bath,bed,isVavcantLand,price,sqft,zpid,address
62,4.0,4.0,False,25000000.0,5490.0,48962584,7161-86th-Ave-SE-Mercer-Island-WA-98040
63,2.5,4.0,False,13000000.0,2390.0,48966052,4425-Forest-Ave-SE-Mercer-Island-WA-98040
64,7.0,5.0,False,10900000.0,9790.0,2122807609,3212-80th-Ave-SE-APT-3-Mercer-Island-WA-98040
65,1.75,2.0,False,440000.0,1145.0,48799429,1900-Faben-Dr-Mercer-Island-WA-98040
66,3.0,4.0,False,61700000.0,6893.0,48783018,3061-69th-Ave-SE-Mercer-Island-WA-98040
67,4.25,5.0,False,46900000.0,5563.0,48782772,3037-67th-Ave-SE-Mercer-Island-WA-98040
68,5.5,6.0,False,32500000.0,7930.0,48815272,3535-W-Mercer-Way-Mercer-Island-WA-98040
69,5.0,5.0,False,81900000.0,6350.0,70396109,5045-88th-Ave-SE-Mercer-Island-WA-98040
70,3.5,4.0,False,21400000.0,6590.0,48782863,2748-70th-Ave-SE-Mercer-Island-WA-98040
71,2.25,3.0,False,12000000.0,2100.0,48806796,16-Meadow-Ln-Mercer-Island-WA-98040
73,2.5,3.0,False,11100000.0,2690.0,48650954,4340-92nd-Ave-SE-Mercer-Island-WA-98040
74,4.25,4.0,False,14000000.0,3570.0,96663481,8159-W-Mercer-Way-Mercer-Island-WA-98040
75,,0.0,True,12500000.0,,97781513,7800-SE-27th-St-UNIT-401-Mercer-Island-WA-98040
76,2.0,2.0,False,675000.0,1475.0,48962872,2500-81st-Ave-SE-APT-346-Mercer-Island-WA-98040
78,3.0,3.0,False,39500000.0,3850.0,48810932,7250-E-Mercer-Way-Mercer-Island-WA-98040
80,1.75,3.0,False,17200000.0,2611.0,48868129,8279-W-Mercer-Way-Mercer-Island-WA-98040
81,5.5,6.0,False,36500000.0,6670.0,96708760,4041-W-Mercer-Way-Mercer-Island-WA-98040
82,,0.0,True,29900000.0,,48846860,8038-Avalon-Pl-Mercer-Island-WA-98040
83,5.5,5.0,False,35500000.0,5200.0,48782358,4817-E-Mercer-Way-Mercer-Island-WA-98040
