,bath,bed,isVavcantLand,price,sqft,zpid,address
102,3.0,5.0,False,530000,2520.0,48900148,14315-130th-Pl-NE-Kirkland-WA-98034
103,3.0,4.0,False,630000,2310.0,48902896,11347-NE-112th-St-Kirkland-WA-98033
104,1.0,3.0,False,400000,1040.0,48891394,12618-109th-Ct-NE-APT-H305-Kirkland-WA-98034
105,2.0,3.0,False,265000,1138.0,123727509,12215-86th-Ave-NE-Kirkland-WA-98034
106,4.0,6.0,False,15000000,4977.0,49131865,13841-65th-Pl-NE-Kirkland-WA-98034
107,3.0,4.0,False,14000000,3900.0,49040696,12435-NE-131st-Ct-APT-D102-Kirkland-WA-98034
108,1.0,2.0,False,185000,849.0,49071933,10721-NE-144th-Ct-Kirkland-WA-98034
109,2.25,3.0,False,439000,1750.0,2101244972,122-Xx-91st-Ave-NE-Kirkland-WA-98034
111,,,False,729000,,48809287,12822-NE-136th-St-Kirkland-WA-98034
112,2.5,3.0,False,550000,1980.0,48715920,8-19th-Ave-Kirkland-WA-98033
113,3.0,5.0,False,998000,2690.0,49070350,12704-102nd-Ave-NE-Kirkland-WA-98034
114,2.5,3.0,False,475000,1920.0,96655061,12524-68th-Ave-NE-Kirkland-WA-98034
115,4.0,4.0,False,19000000,3660.0,63924998,11103-NE-124th-Ln-D113-Kirkland-WA-98034
116,1.0,1.0,False,185000,798.0,2107610275,102-State-St-S-APT-308W-Kirkland-WA-98033
118,,,False,649000,,48892488,8430-NE-124th-St-Kirkland-WA-98034
119,3.0,3.0,False,11000000,3390.0,48714777,8728-124th-Ave-NE-Kirkland-WA-98033
120,2.5,4.0,False,12000000,3790.0,48728807,9712-NE-130th-Pl-Kirkland-WA-98034
121,3.0,3.0,False,499000,1540.0,48857338,11606-NE-140th-St-Kirkland-WA-98034
122,3.5,5.0,False,774000,3541.0,2101277420,8908-NE-134th-St-Kirkland-WA-98034
123,4.0,5.0,False,850000,3503.0,48814022,14413-120th-Pl-NE-Kirkland-WA-98034
124,2.0,4.0,False,490000,1690.0,58385841,12310-NE-92nd-St-APT-H208-Kirkland-WA-98033
